31210000141208, 7986
31210003883350, 12906
31210008241315, 18409
31210008530345, 23841
31210000141208, 29001
31210008530345, 33928
31210000141208, 39344
31210003883350, 44711
31210008241315, 49048
31210003883350, 54368
31210008530345, 59055
31210000141208, 63624
31210008241315, 68959
31210008530345, 73503
31210003883350, 78953
