31210003883350, 17927
31210008241315, 24325
31210000141208, 29909
31210008530345, 35758
31210003883350, 41007
31210000141208, 46765
31210008530345, 53021
31210008241315, 58388
31210000141208, 63932
31210008530345, 69356
31210003883350, 75580
31210008241315, 79923
31210000141208, 85148
31210008530345, 90227
31210003883350, 94227
