31210008241315, 5803
31210000141208, 11713
31210008530345, 17892
31210003883350, 24184
31210008241315, 29612
31210000141208, 35951
31210008530345, 41919
31210003883350, 48128
31210008241315, 53999
31210000141208, 59102
